Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/17/2015 7:49:07 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:12 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:17 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:22 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:27 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:32 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:37 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:42 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:47 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:52 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:49:57 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:02 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:07 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:12 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:17 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:22 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:27 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:32 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:37 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:42 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:47 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:52 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:50:57 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:02 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:07 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:12 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:17 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:22 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:27 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:32 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:37 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:42 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:47 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:52 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:51:57 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:02 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:07 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:12 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:17 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:22 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:27 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:32 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:37 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:42 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:47 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:52 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:52:57 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:02 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:07 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:27 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:37 AM,14,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:42 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:47 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:53:57 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:07 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:47 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:54:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/17/2015 7:54:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/17/2015 7:55:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/17/2015 7:55:07 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,0,0
1,,6/17/2015 7:55:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:52 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:55:57 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:07 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:27 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:37 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:56:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:02 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:07 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:12 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:17 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:22 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:27 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:32 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:37 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:57:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:07 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:12 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:22 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:27 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:32 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:37 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:58:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:02 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:07 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:22 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:32 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:37 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:52 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 7:59:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:07 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:52 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:00:57 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:07 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:17 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:01:57 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:07 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:17 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:27 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:52 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:02:57 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:02 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:07 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:17 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:52 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:03:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:02 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:07 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:12 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:17 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:22 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:32 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:47 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:04:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:02 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:07 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:12 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:17 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:27 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:32 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:37 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:42 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:47 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:05:57 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:02 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:07 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:12 AM,16,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:17 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:22 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:27 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:32 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:37 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:42 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:47 AM,15,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:52 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:06:57 AM,16,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:07:02 AM,16,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:07:07 AM,15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:07:12 AM,16,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:07:17 AM,16,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/17/2015 8:07:22 AM,16,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
